,Unnamed: 0,MAKE,MODEL,VARIANT,FUELCODE,TRANSMISSIONCODE,FUEL,TRANSMISSION,CC
244,244,BMW,3 Series,318 i (1995 cc),7,1,PETROL,AUTOMATIC,1995
245,245,BMW,3 Series,320d (1995 cc),4,1,DIESEL,AUTOMATIC,1995
246,246,BMW,3 Series,320d Corporate Edition (1995 cc),4,1,DIESEL,AUTOMATIC,1995
247,247,BMW,3 Series,320d Exclusive (1995 cc),4,1,DIESEL,AUTOMATIC,1995
248,248,BMW,3 Series,320d Highline (1995 cc),4,1,DIESEL,AUTOMATIC,1995
249,249,BMW,3 Series,320d Highline LCI (1995 cc),4,1,DIESEL,AUTOMATIC,1995
250,250,BMW,3 Series,320d LCI (1995 cc),4,1,DIESEL,AUTOMATIC,1995
251,251,BMW,3 Series,320d Performance Edition (1995 cc),4,1,DIESEL,AUTOMATIC,1995
252,252,BMW,3 Series,320i (1995 cc),7,1,PETROL,AUTOMATIC,1995
253,253,BMW,3 Series,320i Corporate Edition (1995 cc),7,1,PETROL,AUTOMATIC,1995
254,254,BMW,3 Series,320i LCI (1995 cc),7,1,PETROL,AUTOMATIC,1995
255,255,BMW,3 Series,325i (2497 cc),7,1,PETROL,AUTOMATIC,2497
256,256,BMW,3 Series,325i LCI (2497 cc),7,1,PETROL,AUTOMATIC,2497
257,257,BMW,3 Series,330i (2996 cc),7,1,PETROL,AUTOMATIC,2996
258,258,BMW,3 Series,330i Sport (2996 cc),7,1,PETROL,AUTOMATIC,2996
259,259,BMW,3 Series,320d Dynamic Package (1995 cc),4,1,DIESEL,AUTOMATIC,1995
260,260,BMW,3 Series,320d Luxury Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
261,261,BMW,3 Series,320d Luxury Plus (1995 cc),4,1,DIESEL,AUTOMATIC,1995
262,262,BMW,3 Series,320d M Sports (1995 cc),4,1,DIESEL,AUTOMATIC,1995
263,263,BMW,3 Series,320d Sport Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
264,264,BMW,3 Series,328i Sports Line (1997 cc),7,1,PETROL,AUTOMATIC,1997
265,265,BMW,3 Series,320d Sport Line CBU (1995 cc),4,1,DIESEL,AUTOMATIC,1995
266,266,BMW,3 Series,320d Sport Plus (1995 cc),4,1,DIESEL,AUTOMATIC,1995
267,267,BMW,3 Series,320d prestige (1995 cc),4,1,DIESEL,AUTOMATIC,1995
268,268,BMW,3 Series,320d EDITION SPORT (1995 cc),4,1,DIESEL,AUTOMATIC,1995
269,269,BMW,3 Series,330I M SPORT EDITION (1998 cc),7,1,PETROL,AUTOMATIC,1998
270,270,BMW,3 Series,GT 320d Luxury Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
271,271,BMW,3 Series,GT 320d Sport Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
272,272,BMW,3 Series,330i GT M Sport (1998 cc),7,1,PETROL,AUTOMATIC,1998
273,273,BMW,3 Series,330i GT Luxury Line (1998 cc),7,1,PETROL,AUTOMATIC,1998
274,274,BMW,3 Series,330i M Sport (1998 cc),7,1,PETROL,AUTOMATIC,1998
275,275,BMW,3 Series,Gran Limousine 330Li Luxury Line (1998 cc),7,1,PETROL,AUTOMATIC,1998
276,276,BMW,3 Series,Gran Limousine 320Ld Luxury Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
277,277,BMW,3 Series,Gran Limousine 330Li M Sport First Edition (1998 cc),7,1,PETROL,AUTOMATIC,1998
278,278,BMW,3 Series,Gran Limousine 330Li M Sport (1998 cc),7,1,PETROL,AUTOMATIC,1998
279,279,BMW,3 Series,Gran Limousine 320Ld M Sport (1995 cc),4,1,DIESEL,AUTOMATIC,1995
280,280,BMW,3 Series Convertible,330d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
281,281,BMW,3 Series Convertible,330d 5 SEATER (2993 cc),4,1,DIESEL,AUTOMATIC,2993
282,282,BMW,5 Series,520d (1995 cc),4,1,DIESEL,AUTOMATIC,1995
283,283,BMW,5 Series,523i (2497 cc),7,1,PETROL,AUTOMATIC,2497
284,284,BMW,5 Series,525d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
285,285,BMW,5 Series,525d RSE (2993 cc),4,1,DIESEL,AUTOMATIC,2993
286,286,BMW,5 Series,525i (2497 cc),7,1,PETROL,AUTOMATIC,2497
287,287,BMW,5 Series,528i (2793 cc),7,1,PETROL,AUTOMATIC,2793
288,288,BMW,5 Series,530d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
289,289,BMW,5 Series,530d Highline (2993 cc),4,1,DIESEL,AUTOMATIC,2993
290,290,BMW,5 Series,530i (2996 cc),7,1,PETROL,AUTOMATIC,2996
291,291,BMW,5 Series,535i (2979 cc),7,1,PETROL,AUTOMATIC,2979
292,292,BMW,5 Series,50 Jahre M Edition (1998 cc),7,1,PETROL,AUTOMATIC,1998
293,293,BMW,5 Series,530i M Sport (1998 cc),7,1,PETROL,AUTOMATIC,1998
294,294,BMW,5 Series,530d M Sport (2993 cc),4,1,DIESEL,AUTOMATIC,2993
295,295,BMW,5 Series,540 i (4398 cc),7,1,PETROL,AUTOMATIC,4398
296,296,BMW,5 Series,520i (1997 cc),7,1,PETROL,AUTOMATIC,1997
297,297,BMW,5 Series,525d 2.0L (1995 cc),4,1,DIESEL,AUTOMATIC,1995
298,298,BMW,5 SERIES (2017),530i Sport Line (1998 cc),7,1,PETROL,AUTOMATIC,1998
299,299,BMW,5 SERIES (2017),520d Sport Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
300,300,BMW,5 SERIES (2017),520d Luxury Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
301,301,BMW,5 SERIES (2017),530d M Sport (1995 cc),4,1,DIESEL,AUTOMATIC,1995
302,302,BMW,6 Series,GT 620d Luxury Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
303,303,BMW,6 Series,GT 630i Luxury Line (1998 cc),7,1,PETROL,AUTOMATIC,1998
304,304,BMW,6 Series,GT 630d Luxury Line (2993 cc),4,1,DIESEL,AUTOMATIC,2993
305,305,BMW,6 Series,GT 630d M Sport (2993 cc),4,1,DIESEL,AUTOMATIC,2993
306,306,BMW,6 Series,GT 630i M Sport (1998 cc),7,1,PETROL,AUTOMATIC,1998
307,307,BMW,6 Series Convertible,650i (4799 cc),7,1,PETROL,AUTOMATIC,4799
308,308,BMW,6 Series Convertible,650i Dynamic + Innovation Package (4799 cc),7,1,PETROL,AUTOMATIC,4799
309,309,BMW,6 Series Convertible,650i Dynamic Package (4799 cc),7,1,PETROL,AUTOMATIC,4799
310,310,BMW,6 Series Convertible,650i Innovation Package (4799 cc),7,1,PETROL,AUTOMATIC,4799
311,311,BMW,6 Series Convertible,650i Comfort (4799 cc),7,1,PETROL,AUTOMATIC,4799
312,312,BMW,6 Series Convertible,650i Comfort + Innovation Package (4799 cc),7,1,PETROL,AUTOMATIC,4799
313,313,BMW,6 Series Convertible,650i 4.4 L (4395 cc),7,1,PETROL,AUTOMATIC,4395
314,314,BMW,6 Series Convertible,640d (2993 cc),7,1,PETROL,AUTOMATIC,2993
315,315,BMW,6 Series Coupe,645 CI (4398 cc),7,1,PETROL,AUTOMATIC,4398
316,316,BMW,6 Series Coupe,650i (4799 cc),7,1,PETROL,AUTOMATIC,4799
317,317,BMW,6 Series Coupe,650i Dynamic + Innovation Package (4799 cc),7,1,PETROL,AUTOMATIC,4799
318,318,BMW,6 Series Coupe,650i Dynamic Package (4799 cc),7,1,PETROL,AUTOMATIC,4799
319,319,BMW,6 Series Coupe,650i Innovation Package (4799 cc),7,1,PETROL,AUTOMATIC,4799
320,320,BMW,6 Series Coupe,640d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
321,321,BMW,6 Series Coupe,650i 4.4 L (4395 cc),7,1,PETROL,AUTOMATIC,4395
322,322,BMW,6 Series Coupe,640d GRAN COUPE (2993 cc),7,1,PETROL,AUTOMATIC,2993
323,323,BMW,6 Series Coupe,640d DPE (2993 cc),4,1,DIESEL,AUTOMATIC,2993
324,324,BMW,6 Series Coupe,Gran Coupe 640d EMINENCE (2993 cc),4,1,DIESEL,AUTOMATIC,2993
325,325,BMW,6 Series Coupe,Gran Coupe 640d DPE (2993 cc),4,1,DIESEL,AUTOMATIC,2993
326,326,BMW,6 Series Coupe,640d Eminence (2993 cc),4,1,DIESEL,AUTOMATIC,2993
327,327,BMW,7 Series,728i (2793 cc),7,1,PETROL,AUTOMATIC,2793
328,328,BMW,7 Series,730Ld (2993 cc),4,1,DIESEL,AUTOMATIC,2993
329,329,BMW,7 Series,730Ld Innovation + Luxury Package (2993 cc),4,1,DIESEL,AUTOMATIC,2993
330,330,BMW,7 Series,730Ld Innovation Package (2993 cc),4,1,DIESEL,AUTOMATIC,2993
331,331,BMW,7 Series,730Ld Limousine (2993 cc),4,1,DIESEL,AUTOMATIC,2993
332,332,BMW,7 Series,730Ld Luxury Package (2993 cc),4,1,DIESEL,AUTOMATIC,2993
333,333,BMW,7 Series,735 Li (3600 cc),7,1,PETROL,AUTOMATIC,3600
334,334,BMW,7 Series,740Li (2979 cc),7,1,PETROL,AUTOMATIC,2979
335,335,BMW,7 Series,740Li Innovation + Luxury Package (2979 cc),7,1,PETROL,AUTOMATIC,2979
336,336,BMW,7 Series,740Li Innovation Package (2979 cc),7,1,PETROL,AUTOMATIC,2979
337,337,BMW,7 Series,740Li Luxury Package (2979 cc),7,1,PETROL,AUTOMATIC,2979
338,338,BMW,7 Series,750 Li  M Sport N63 4.4 (4395 cc),7,1,PETROL,AUTOMATIC,4395
339,339,BMW,7 Series,750Li (4395 cc),7,1,PETROL,AUTOMATIC,4395
340,340,BMW,7 Series,750Li Innovation + Luxury Package (4395 cc),7,1,PETROL,AUTOMATIC,4395
341,341,BMW,7 Series,750Li Innovation Package (4395 cc),7,1,PETROL,AUTOMATIC,4395
342,342,BMW,7 Series,750Li Luxury Package (4395 cc),7,1,PETROL,AUTOMATIC,4395
343,343,BMW,7 Series,760 Li Bulletproof (5972 cc),7,1,PETROL,AUTOMATIC,5972
344,344,BMW,7 Series,760Li (5972 cc),7,1,PETROL,AUTOMATIC,5972
345,345,BMW,7 Series,760Li Innovation + Luxury Package (5972 cc),7,1,PETROL,AUTOMATIC,5972
346,346,BMW,7 Series,760Li Innovation Package (5972 cc),7,1,PETROL,AUTOMATIC,5972
347,347,BMW,7 Series,760Li Luxury Package (5972 cc),7,1,PETROL,AUTOMATIC,5972
348,348,BMW,7 Series,730 Ld Customised (2993 cc),4,1,DIESEL,AUTOMATIC,2993
349,349,BMW,7 Series,740Li 4.0 L (4000 cc),7,1,PETROL,AUTOMATIC,4000
350,350,BMW,7 Series,750Li CUSTOMISED (4395 cc),7,1,PETROL,AUTOMATIC,4395
351,351,BMW,7 Series,730Ld CKD (2993 cc),4,1,DIESEL,AUTOMATIC,2993
352,352,BMW,7 Series,730Ld Corporate Edition (2993 cc),4,1,DIESEL,AUTOMATIC,2993
353,353,BMW,7 Series,740 Li DPE signature (2998 cc),7,1,PETROL,AUTOMATIC,2998
354,354,BMW,7 Series,730 Ld DPE (2993 cc),4,1,DIESEL,AUTOMATIC,2993
355,355,BMW,7 Series,730 Ld M Sport (2993 cc),4,1,DIESEL,AUTOMATIC,2993
356,356,BMW,7 Series,730 Ld DPE SIGNATURE (2993 cc),4,1,DIESEL,AUTOMATIC,2993
357,357,BMW,7 Series,730 Ld M Sport PLUS (2993 cc),4,1,DIESEL,AUTOMATIC,2993
358,358,BMW,7 Series,750 Li DPE (4395 cc),7,1,PETROL,AUTOMATIC,4395
359,359,BMW,7 Series,730 Ld DPE (cbu) (2993 cc),4,1,DIESEL,AUTOMATIC,2993
360,360,BMW,7 Series,730Ld Eminence (2993 cc),4,1,DIESEL,AUTOMATIC,2993
361,361,BMW,7 Series,740i (2998 cc),7,1,PETROL,AUTOMATIC,2998
362,362,BMW,8 Series,840i Gran Coupe (2998 cc),7,1,PETROL,AUTOMATIC,2998
363,363,BMW,8 Series,840i M Sport Edition (2998 cc),7,1,PETROL,AUTOMATIC,2998
364,364,BMW,840 CI,2DR COUPE 4.0 V8 AUTO (1995) (3982 cc),7,1,PETROL,AUTOMATIC,3982
365,365,BMW,BMW 7 Series,M760Li xDrive (6592 cc),7,1,PETROL,AUTOMATIC,6592
366,366,BMW,BMW 7 Series,M760Li xDrive V12 Excellence (6592 cc),7,1,PETROL,AUTOMATIC,6592
367,367,BMW,BMW X6,X6 xDrive40d M Sport (2993 cc),4,1,DIESEL,AUTOMATIC,2993
368,368,BMW,GRAN TURISMO,GT 530d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
369,369,BMW,GRAN TURISMO,GT 530d (IMPORTED) (2993 cc),4,1,DIESEL,AUTOMATIC,2993
370,370,BMW,GRAN TURISMO,330i GT M sport (1998 cc),7,1,PETROL,AUTOMATIC,1998
371,371,BMW,GRAN TURISMO,320d Sport Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
372,372,BMW,GRAN TURISMO,320d Luxury Line (1995 cc),4,1,DIESEL,AUTOMATIC,1995
373,373,BMW,GRAN TURISMO,330i Luxury Line (1998 cc),7,1,PETROL,AUTOMATIC,1998
374,374,BMW,i3S,3.0 STD (76 KWH),9,0,ELECTRIC,MANUAL,76
375,375,BMW,i7,xDrive60 (101 KWH),9,1,ELECTRIC,AUTOMATIC,101
376,376,BMW,i8,COUPE (1499 cc),7,1,PETROL,AUTOMATIC,1499
377,377,BMW,M Models,Individual M5 (4999 cc),7,1,PETROL,AUTOMATIC,4999
378,378,BMW,M Models,M3 Convertible (3999 cc),7,1,PETROL,AUTOMATIC,3999
379,379,BMW,M Models,M3 Convertible Advanced (3999 cc),7,1,PETROL,AUTOMATIC,3999
380,380,BMW,M Models,M3 Coupe (3999 cc),7,1,PETROL,AUTOMATIC,3999
381,381,BMW,M Models,M3 Coupe Advanced (3999 cc),7,1,PETROL,AUTOMATIC,3999
382,382,BMW,M Models,M5 (4999 cc),7,1,PETROL,AUTOMATIC,4999
383,383,BMW,M Models,M6 Convertible (4799 cc),7,1,PETROL,AUTOMATIC,4799
384,384,BMW,M Models,M6 Convertible Individual (4799 cc),7,1,PETROL,AUTOMATIC,4799
385,385,BMW,M Models,M6 Coupe (4799 cc),7,1,PETROL,AUTOMATIC,4799
386,386,BMW,M Models,M6 Coupe Individual (4799 cc),7,1,PETROL,AUTOMATIC,4799
387,387,BMW,M Models,M6 Convertible 4.4 (4395 cc),7,1,PETROL,AUTOMATIC,4395
388,388,BMW,M Models,M6 Coupe 4.4 (4395 cc),7,1,PETROL,AUTOMATIC,4395
389,389,BMW,M Models,M3 Sedan (2979 cc),7,1,PETROL,AUTOMATIC,2979
390,390,BMW,M Models,M4 Coupé (2979 cc),7,1,PETROL,AUTOMATIC,2979
391,391,BMW,M Models,M6 Gran Coupé (4395 cc),7,1,PETROL,AUTOMATIC,4395
392,392,BMW,M Models,X5 M (4395 cc),7,1,PETROL,AUTOMATIC,4395
393,393,BMW,M2,3.0 Petrol (2993 cc),7,1,PETROL,AUTOMATIC,2993
394,394,BMW,M340i,xDrive (2998 cc),7,1,PETROL,AUTOMATIC,2998
395,395,BMW,M8,Coupe (4395 cc),7,1,PETROL,AUTOMATIC,4395
396,396,BMW,X1,sDrive20i Tech Edition (1998 cc),7,1,PETROL,AUTOMATIC,1998
397,397,BMW,X1,sDrive18d M Sport (1995 cc),4,1,DIESEL,AUTOMATIC,1995
398,398,BMW,X1,SDRIVE 20I XLINE (1998 cc),7,1,PETROL,AUTOMATIC,1998
399,399,BMW,X1,sDrive 20i SportX (1998 cc),7,1,PETROL,AUTOMATIC,1998
400,400,BMW,X1,sDrive20d xLine (1995 cc),4,1,DIESEL,AUTOMATIC,1995
401,401,BMW,X1,sDrive20d M Sport (1995 cc),4,1,DIESEL,AUTOMATIC,1995
402,402,BMW,X1 Series,sDrive18i xLine (1499 cc),7,1,PETROL,AUTOMATIC,1499
403,403,BMW,X1 Series,sDrive18i M Sport (1499 cc),7,1,PETROL,AUTOMATIC,1499
404,404,BMW,X1 Series,X1 sDrive  18i (1995 cc),7,1,PETROL,AUTOMATIC,1995
405,405,BMW,X1 Series,X1 sDrive 20d (1995 cc),4,1,DIESEL,AUTOMATIC,1995
406,406,BMW,X1 Series,X1 sDrive 20d CBU (1995 cc),7,1,PETROL,AUTOMATIC,1995
407,407,BMW,X1 Series,X1 sDrive 20d Cool Elegance (1995 cc),4,1,DIESEL,AUTOMATIC,1995
408,408,BMW,X1 Series,X1 sDrive 20d Exclusive (1995 cc),4,1,DIESEL,AUTOMATIC,1995
409,409,BMW,X1 Series,X1 sDrive20d Highline (1995 cc),4,1,DIESEL,AUTOMATIC,1995
410,410,BMW,X1 Series,X1 sDrive20d Innovation (1995 cc),4,1,DIESEL,AUTOMATIC,1995
411,411,BMW,X1 Series,X1 sDrive 20d Corporate Edition (1995 cc),4,1,DIESEL,AUTOMATIC,1995
412,412,BMW,X1 Series,X1 XDRIVE 20D XLINE (1995 cc),4,1,DIESEL,AUTOMATIC,1995
413,413,BMW,X1 Series,sDrive 20d Expedition (1995 cc),4,1,DIESEL,AUTOMATIC,1995
414,414,BMW,X3 Series,xDrive 30i Luxury Line (1998 cc),7,1,PETROL,AUTOMATIC,1998
415,415,BMW,X3 Series,xDrive30i SportX Plus (1998 cc),7,1,PETROL,AUTOMATIC,1998
416,416,BMW,X3 Series,xDrive30i M Sport (1998 cc),7,1,PETROL,AUTOMATIC,1998
417,417,BMW,X3 Series,XDRIVE 20D AT (1995 cc),4,1,DIESEL,AUTOMATIC,1995
418,418,BMW,X3 Series,xDrive 20d M Sport (1995 cc),4,1,DIESEL,AUTOMATIC,1995
419,419,BMW,X3 Series,xDrive30d M Sport (2993 cc),4,1,DIESEL,AUTOMATIC,2993
420,420,BMW,X3 Series,xDrive30i SportX (1998 cc),7,1,PETROL,AUTOMATIC,1998
421,421,BMW,X3 Series,M40i xDrive (2998 cc),7,1,PETROL,AUTOMATIC,2998
422,422,BMW,X3 Series,X3 2.0d (1995 cc),4,1,DIESEL,AUTOMATIC,1995
423,423,BMW,X3 Series,X3 2.5si (2497 cc),7,1,PETROL,AUTOMATIC,2497
424,424,BMW,X3 Series,X3 3.0d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
425,425,BMW,X3 Series,X3 3.0 Si (2987 cc),7,1,PETROL,AUTOMATIC,2987
426,426,BMW,X3 Series,X3 2.0d Advantage (1995 cc),4,1,DIESEL,AUTOMATIC,1995
427,427,BMW,X3 Series,XDRIVE 28I XLINE (1997 cc),7,1,PETROL,AUTOMATIC,1997
428,428,BMW,X3 Series,XDRIVE 20D X LINE (1995 cc),4,1,DIESEL,AUTOMATIC,1995
429,429,BMW,X3 Series,XDRIVE 20D EXPEDITION (1995 cc),4,1,DIESEL,AUTOMATIC,1995
430,430,BMW,X3 Series,2.0i SAV (2497 cc),7,1,PETROL,AUTOMATIC,2497
431,431,BMW,X3 Series,2.0D SAV (1995 cc),4,1,DIESEL,AUTOMATIC,1995
432,432,BMW,X3 Series,XDRIVE 30D (2993 cc),4,1,DIESEL,AUTOMATIC,2993
433,433,BMW,X3 Series,3.0D SAV (2996 cc),4,1,DIESEL,AUTOMATIC,2996
434,434,BMW,X3 Series,2.5 I SAV (2497 cc),7,1,PETROL,AUTOMATIC,2497
435,435,BMW,X3 Series,Xdrive 20d Expedition (2018) (1995 cc),4,1,DIESEL,AUTOMATIC,1995
436,436,BMW,X3 Series,Xdrive 20d luxury (2018) (1995 cc),4,1,DIESEL,AUTOMATIC,1995
437,437,BMW,X3 Series,M Petrol (2993 cc),7,1,PETROL,AUTOMATIC,2993
438,438,BMW,X4,xDrive20d M Sport X (1995 cc),4,1,DIESEL,AUTOMATIC,1995
439,439,BMW,X4,xDrive30i M Sport X (1998 cc),7,1,PETROL,AUTOMATIC,1998
440,440,BMW,X4,xDrive30d M Sport X (2993 cc),4,1,DIESEL,AUTOMATIC,2993
441,441,BMW,X4,xDrive30i M Sport X Black Shadow Edition (1998 cc),7,1,PETROL,AUTOMATIC,1998
442,442,BMW,X4,xDrive30d M Sport X Black Shadow Edition (2993 cc),4,1,DIESEL,AUTOMATIC,2993
443,443,BMW,X5 M,Competition (4395 cc),7,1,PETROL,AUTOMATIC,4395
444,444,BMW,X5 Series,3.0d 1 (2993 cc),4,1,DIESEL,AUTOMATIC,2993
445,445,BMW,X5 Series,3.0d 2 (2993 cc),4,1,DIESEL,AUTOMATIC,2993
446,446,BMW,X5 Series,X5 3.0d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
447,447,BMW,X5 Series,X5 3.0d 7 SEATER (2993 cc),4,1,DIESEL,AUTOMATIC,2993
448,448,BMW,X5 Series,X5 3.0d FF42 7 SEATER (2993 cc),4,1,DIESEL,AUTOMATIC,2993
449,449,BMW,X5 Series,X5 3.0d Highline (2993 cc),4,1,DIESEL,AUTOMATIC,2993
450,450,BMW,X5 Series,X5 3.0d SAV (2993 cc),4,1,DIESEL,AUTOMATIC,2993
451,451,BMW,X5 Series,X5 4.4i (4398 cc),7,1,PETROL,AUTOMATIC,4398
452,452,BMW,X5 Series,X5 4.8i (4799 cc),7,1,PETROL,AUTOMATIC,4799
453,453,BMW,X5 Series,X5 4.8i 7 SEATER (4799 cc),7,1,PETROL,AUTOMATIC,4799
454,454,BMW,X5 Series,X5 50i 5 SEATER (4395 cc),7,1,PETROL,AUTOMATIC,4395
455,455,BMW,X5 Series,X5 50i Fully Loaded 5 Seater (4395 cc),7,1,PETROL,AUTOMATIC,4395
456,456,BMW,X5 Series,X5 3.0d Luxury Package (2993 cc),4,1,DIESEL,AUTOMATIC,2993
457,457,BMW,X5 Series,X5 3.0i RHD (2979 cc),7,1,PETROL,AUTOMATIC,2979
458,458,BMW,X5 Series,X5 50i 5 SEATER Luxury Package (4395 cc),7,1,PETROL,AUTOMATIC,4395
459,459,BMW,X5 Series,X5 xDrive 30 D (Options) (2993 cc),4,1,DIESEL,AUTOMATIC,2993
460,460,BMW,X5 Series,xDrive 50i Options (4395 cc),7,1,PETROL,AUTOMATIC,4395
461,461,BMW,X5 Series,XDRIVE 35I PURE EXPERIENCE (2979 cc),7,1,PETROL,AUTOMATIC,2979
462,462,BMW,X5 Series,XDRIVE 30D EXPEDITION (2993 cc),4,1,DIESEL,AUTOMATIC,2993
463,463,BMW,X5 Series,XDRIVE 30D DESIGN PURE EXPERIENCE (5 SEATER) (2993 cc),4,1,DIESEL,AUTOMATIC,2993
464,464,BMW,X5 Series,XDRIVE 30D DESIGN PURE EXPERIENCE (7 SEATER) (2993 cc),4,1,DIESEL,AUTOMATIC,2993
465,465,BMW,X5 Series,XDRIVE 30D M SPORT (2993 cc),4,1,DIESEL,AUTOMATIC,2993
466,466,BMW,X5 Series,4.8i SAV (4799 cc),7,1,PETROL,AUTOMATIC,4799
467,467,BMW,X5 Series,xDrive30d xLine (2993 cc),4,1,DIESEL,AUTOMATIC,2993
468,468,BMW,X5 Series,xDrive40i M Sport (2998 cc),7,1,PETROL,AUTOMATIC,2998
469,469,BMW,X6 M,4.4 V8 4X4 (4395 cc),7,1,PETROL,AUTOMATIC,4395
470,470,BMW,X6 Series,x Drive 30d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
471,471,BMW,X6 Series,x Drive 35D (2993 cc),4,1,DIESEL,AUTOMATIC,2993
472,472,BMW,X6 Series,x Drive 5.0i (4395 cc),7,1,PETROL,AUTOMATIC,4395
473,473,BMW,X6 Series,x Drive 40d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
474,474,BMW,X6 Series,xDrive40i M Sport (2998 cc),7,1,PETROL,AUTOMATIC,2998
475,475,BMW,X6 Series,xDrive40i xLine (2998 cc),7,1,PETROL,AUTOMATIC,2998
476,476,BMW,X7 Series,xDrive30d DPE Signature 7STR (2993 cc),4,1,DIESEL,AUTOMATIC,2993
477,477,BMW,X7 Series,xDrive30d DPE Signature (2993 cc),4,1,DIESEL,AUTOMATIC,2993
478,478,BMW,X7 Series,xDrive40i M Sport (2998 cc),7,1,PETROL,AUTOMATIC,2998
479,479,BMW,X7 Series,M50d (2993 cc),4,1,DIESEL,AUTOMATIC,2993
480,480,BMW,X7 Series,xDrive40d M Sport (2993 cc),4,1,DIESEL,AUTOMATIC,2993
481,481,BMW,X7 Series,50 Jahre M Edition (2998 cc),7,1,PETROL,AUTOMATIC,2998
482,482,BMW,XM,Plug-in Hybrid (4395 cc),7,1,PETROL,AUTOMATIC,4395
483,483,BMW,Z3 Models,ROADSTER 2.2 (2171 cc),7,1,PETROL,AUTOMATIC,2171
484,484,BMW,Z4 Models,sDrive 20i (1998 cc),7,1,PETROL,AUTOMATIC,1998
485,485,BMW,Z4 Models,M 40i (2998 cc),7,1,PETROL,AUTOMATIC,2998
486,486,BMW,Z4 Models,3.21 M Coupe (3999 cc),7,1,PETROL,AUTOMATIC,3999
487,487,BMW,Z4 Models,ROADSTER 3.0 i (2997 cc),7,1,PETROL,AUTOMATIC,2997
488,488,BMW,Z4 Models,sDrive35i (2979 cc),7,1,PETROL,AUTOMATIC,2979
489,489,BMW,Z4 Models,sDrive35i CBU (2979 cc),7,1,PETROL,AUTOMATIC,2979
490,490,BUICK,LUCERNE,SUPER (4565 cc),7,1,PETROL,AUTOMATIC,4565
491,491,BYD,Atto 3,Extended Range (60 KWH),9,1,ELECTRIC,AUTOMATIC,60
492,492,BYD,e6,GL (71 KWH),9,1,ELECTRIC,AUTOMATIC,71
493,493,CHEVROLET,AVEO,1.4 (1399 cc),7,0,PETROL,MANUAL,1399
494,494,CHEVROLET,AVEO,1.4 CNG (1399 cc),3,0,LPG_OR_CNG,MANUAL,1399
495,495,CHEVROLET,AVEO,1.4 E (1399 cc),7,0,PETROL,MANUAL,1399
496,496,CHEVROLET,AVEO,1.4 LS (1399 cc),7,0,PETROL,MANUAL,1399
497,497,CHEVROLET,AVEO,1.4 LS LTD EDITION (1399 cc),7,0,PETROL,MANUAL,1399
498,498,CHEVROLET,AVEO,1.4 LT (1399 cc),7,0,PETROL,MANUAL,1399
499,499,CHEVROLET,AVEO,1.4 LT ABS (1399 cc),7,0,PETROL,MANUAL,1399
500,500,CHEVROLET,AVEO,1.6 LT (1598 cc),7,0,PETROL,MANUAL,1598
501,501,CHEVROLET,AVEO,1.6 LT  ABS (1598 cc),7,0,PETROL,MANUAL,1598
502,502,CHEVROLET,AVEO,1.6 LT OPTION PACK (1598 cc),7,0,PETROL,MANUAL,1598
503,503,CHEVROLET,AVEO UVA,1.2 (1150 cc),7,0,PETROL,MANUAL,1150
504,504,CHEVROLET,AVEO UVA,1.2 LS (1150 cc),7,0,PETROL,MANUAL,1150
505,505,CHEVROLET,AVEO UVA,1.2 LT (1150 cc),7,0,PETROL,MANUAL,1150
506,506,CHEVROLET,AVEO UVA,1.2 LT OP WITH AIRBAG (1150 cc),7,0,PETROL,MANUAL,1150
507,507,CHEVROLET,AVEO UVA,1.2 LT OPTION (1150 cc),7,0,PETROL,MANUAL,1150
508,508,CHEVROLET,BEAT,1.2 LS (1199 cc),7,0,PETROL,MANUAL,1199
509,509,CHEVROLET,BEAT,1.2 LT (1199 cc),7,0,PETROL,MANUAL,1199
510,510,CHEVROLET,BEAT,1.2 LT OPTION PACK (1199 cc),7,0,PETROL,MANUAL,1199
511,511,CHEVROLET,BEAT,1.2 PS (1199 cc),7,0,PETROL,MANUAL,1199
512,512,CHEVROLET,BEAT,1.0 LS DIESEL (936 cc),4,0,DIESEL,MANUAL,936
513,513,CHEVROLET,BEAT,1.0 PS DIESEL (936 cc),4,0,DIESEL,MANUAL,936
514,514,CHEVROLET,BEAT,1.0 LT DIESEL (936 cc),4,0,DIESEL,MANUAL,936
